id,freq,baud,location,time,demod,demodrate,inforate,isdiff,isDAOPU,isTDMA,codeType,frameLen,poly,transport
1397,11956.21533,141.265,04N2K1,2016/2/2 12:32,QPSK,78.464,0,·ñ,·ñ,,,NA,,NA
1398,12171.39209,129.638,04N2K1,2016/1/27 16:38,QPSK,96.625,0,·ñ,·ñ,,,NA,,NA
1399,12171.94434,163.036,04N2K1,2016/1/24 1:40,,0,0,,,,,NA,,NA
1400,12171.55127,99.284,04N2K1,2016/1/23 17:59,,NA,NA,,,,,NA,,NA
1401,12028.87231,43.879,04N2K1,2016/1/31 23:45,QPSK,42.666,0,·ñ,·ñ,,,NA,,NA
1402,12171.5083,162.835,04N2K1,2016/1/23 19:30,,NA,NA,,,,,NA,,NA
1403,12171.67676,86.919,04N2K1,2016/1/24 7:37,8PSK,139.948,0,·ñ,·ñ,,,NA,,NA
1404,12171.50684,163.51,04N2K1,2016/1/27 16:41,,0,0,,,,,NA,,NA
1405,11613.24565,349.268,04N2K1,2016/1/24 1:40,,NA,NA,,,,,NA,,NA
1406,20740.01074,663.699,04N2K1,2016/1/25 13:28,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1407,11561.79761,241.477,04N2K1,2016/2/2 4:51,8PSK,251.828,0,·ñ,·ñ,,,NA,,NA
1408,20575.79883,255.121,04N2K1,2016/1/24 6:06,8PSK,303.878,0,·ñ,·ñ,,,NA,,NA
1409,20566.99707,273.796,04N2K1,2016/1/24 13:34,QPSK,93.701,0,·ñ,·ñ,,,NA,,NA
1410,11607.15918,192.201,04N2K1,2016/1/24 10:36,,0,0,,,,,NA,,NA
1411,11852.08109,205.005,04N2K1,2016/1/24 10:36,,NA,NA,,,,,NA,,NA
1412,12199.63965,16.885,04N2K1,2016/1/24 19:32,QPSK,12.944,0,·ñ,·ñ,,,NA,,NA
1413,11852.07739,188.87,04N2K1,2016/1/24 13:35,,0,0,,,,,NA,,NA
1414,20719.0459,6830.775,04N2K1,2016/2/4 16:05,8PSK,7350.031,0,·ñ,·ñ,,,NA,,NA
1415,20588.65038,246.765,04N2K1,2016/1/24 22:28,8PSK,139.649,0,·ñ,·ñ,,,NA,,NA
1416,19547.62962,143.314,04N2K1,2016/1/7 11:01,8PSK,82.532,0,·ñ,·ñ,,,NA,,NA
1417,19605.15911,137.619,04N2K1,2016/1/7 11:01,8PSK,197.291,0,·ñ,·ñ,,,NA,,NA
1418,11741.17188,801.322,04N2K1,2016/2/2 0:08,BPSK,971.431,485000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
1419,12184.80225,133.039,04N2K1,2016/1/25 4:38,QPSK,109.336,0,·ñ,·ñ,,,NA,,NA
1420,12178.77963,66.437,04N2K1,2016/1/25 4:38,8PSK,43.889,0,·ñ,·ñ,,,NA,,NA
1421,12195.44092,176.417,04N2K1,2016/1/31 16:13,QPSK,292.574,512000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
1422,11735.71851,130.485,04N2K1,2016/1/31 17:51,,NA,NA,,,,,NA,,NA
1423,11735.72803,86.152,04N2K1,2016/1/31 22:23,,NA,NA,,,,,NA,,NA
1424,11871.06128,567.539,04N2K1,2016/1/31 23:44,QPSK,654.218,960000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1425,11931.65088,189.617,04N2K1,2016/2/2 6:18,,0,0,,,,,NA,,NA
1426,11956.22266,145.018,04N2K1,2016/2/2 6:14,QPSK,78.464,0,·ñ,·ñ,,,NA,,NA
1427,12115.72412,240.974,04N2K1,2016/2/1 4:27,QPSK,273.064,384000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
1428,20740.00586,364.484,04N2K1,2016/2/1 7:29,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1429,11735.73462,60.273,04N2K1,2016/2/1 4:35,,NA,NA,,,,,NA,,NA
1430,11892.98291,164.013,04N2K1,2016/2/1 5:55,BPSK,178.653,0,·ñ,·ñ,,,NA,,NA
1431,12085.44898,758.747,04N2K1,2016/2/2 9:15,QPSK,785.062,1152000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1432,11848.62964,253.188,04N2K1,2016/2/2 12:32,QPSK,261.687,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1433,11735.73657,43.33,04N2K1,2016/2/1 10:36,,NA,NA,,,,,NA,,NA
1434,11917.41211,258.073,04N2K1,2016/2/1 11:57,8PSK,287.288,0,·ñ,·ñ,,,NA,,NA
1435,11750.3186,1236.339,04N2K1,2016/2/1 20:58,8PSK,1536.001,0,·ñ,·ñ,,,NA,,NA
1436,12115.07178,240.095,04N2K1,2016/2/1 21:01,QPSK,273.064,384000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
1437,11788.58228,388.99,04N2K1,2016/2/2 3:11,8PSK,429.996,0,·ñ,·ñ,,,NA,,NA
1438,11735.56958,738.196,04N2K1,2016/2/2 3:22,,NA,NA,,,,,NA,,NA
1439,11689.48608,1712.589,04N2K1,2016/2/2 4:44,8PSK,1820.455,0,·ñ,·ñ,,,NA,,NA
1440,20466.43359,7287.12,04N2K1,2016/2/2 6:10,8PSK,22516.778,0,·ñ,·ñ,,,NA,,NA
1441,11755.51538,933.95,04N2K1,2016/2/2 10:42,8PSK,1536.001,0,·ñ,·ñ,,,NA,,NA
1442,12064.24805,153.425,04N2K1,2016/2/2 6:14,8PSK,145.382,0,·ñ,·ñ,,,NA,,NA
1443,12101.82813,299.336,04N2K1,2016/2/2 6:14,8PSK,335.294,0,·ñ,·ñ,,,NA,,NA
1444,12167.96289,1765.026,04N2K1,2016/2/2 7:45,QPSK,2206.345,0,·ñ,·ñ,,,NA,,NA
1445,11585.84399,1422.122,04N2K1,2016/2/2 9:16,8PSK,1820.418,0,·ñ,·ñ,,TPCÂë,2964,,NA
1446,11689.59595,1508.212,04N2K1,2016/2/2 9:16,8PSK,1820.455,0,·ñ,·ñ,,,NA,,NA
1447,11939.8794,194.433,04N2K1,2016/2/2 12:32,8PSK,145.754,0,·ñ,·ñ,,,NA,,NA
1448,20466.15723,5906.819,04N2K1,2016/2/2 13:44,8PSK,22516.778,0,·ñ,·ñ,,,NA,,NA
1449,11593.77515,693.216,04N2K1,2016/2/2 12:12,8PSK,910.209,0,·ñ,·ñ,,,NA,,NA
1450,11664.50049,2118.447,04N2K1,2016/2/2 12:32,8PSK,2965.304,0,·ñ,·ñ,,,NA,,NA
1451,11684.13452,1696.802,04N2K1,2016/2/2 9:12,QPSK,2119.251,0,·ñ,·ñ,,,NA,,NA
1452,11747.05444,674.538,04N2K1,2016/2/2 9:12,16QAM,767.987,0,·ñ,·ñ,,,NA,,NA
1453,11755.4624,841.359,04N2K1,2016/2/2 9:12,8PSK,1536.001,0,·ñ,·ñ,,,NA,,NA
1454,12096.64551,413.028,04N2K1,2016/2/2 7:45,8PSK,346.742,0,·ñ,·ñ,,,NA,,NA
1455,11932.47559,249.883,04N2K1,2016/2/2 7:48,BPSK,151.704,0,·ñ,·ñ,,,NA,,NA
1456,11686.09619,450.471,04N2K1,2016/2/2 12:32,QPSK,484.891,NA,,,ÊÇ,,NA,,NA
1457,11788.55981,361.953,04N2K1,2016/2/2 10:43,8PSK,429.996,0,·ñ,·ñ,,,NA,,NA
1458,12099.30762,606.042,04N2K1,2016/2/2 12:32,8PSK,411.31,0,·ñ,·ñ,,,NA,,NA
1459,12104.94727,692.263,04N2K1,2016/2/2 9:15,QPSK,610.604,0,·ñ,·ñ,,,NA,,NA
1460,12167.96631,1704.263,04N2K1,2016/2/2 12:32,QPSK,2206.345,0,·ñ,·ñ,,,NA,,NA
1461,11932.46387,197.007,04N2K1,2016/2/2 12:32,BPSK,151.704,0,·ñ,·ñ,,,NA,,NA
1462,12199.63965,16.885,04N2K1,2016/1/25 4:38,8PSK,23.452,0,·ñ,·ñ,,,NA,,NA
1463,11592.58936,759.892,04N2K1,2016/2/2 12:32,8PSK,910.209,0,·ñ,·ñ,,,NA,,NA
1464,19605.15911,137.619,04N2K1,2016/1/7 11:01,QPSK,189.692,0,·ñ,·ñ,,,NA,,NA
1465,11735.59912,605.196,04N2K1,2016/1/25 3:08,8PSK,140.536,0,·ñ,·ñ,,,NA,,NA
1466,11541.50635,545.013,04N2K1,2016/1/25 9:06,8PSK,669.792,0,·ñ,·ñ,,,NA,,NA
1467,11601.63818,5157.443,04N2K1,2016/2/1 1:22,QPSK,6436.561,6336000,·ñ,·ñ,,TPCÂë,NA,V35,NA
1468,11541.49829,510.388,04N2K1,2016/1/25 19:31,QPSK,308.093,0,·ñ,·ñ,,,NA,,NA
1469,12178.49703,67.386,04N2K1,2016/1/25 21:01,8PSK,39.407,0,·ñ,·ñ,,,NA,,NA
1470,11592.63037,809.233,04N2K1,2016/1/31 13:07,8PSK,910.209,0,·ñ,·ñ,,,NA,,NA
1471,20569.80371,216.849,04N2K1,2016/1/7 11:01,8PSK,74.782,0,·ñ,·ñ,,,NA,,NA
1472,20503.10352,1284.844,04N2K1,2016/2/5 12:00,QPSK,1499.413,0,·ñ,·ñ,ÊÇ,,NA,,NA
1473,19605.15911,137.619,04N2K1,2016/1/7 11:01,8PSK,127.644,0,·ñ,·ñ,,,NA,,NA
1474,11786.25488,261.511,04N2K1,2016/2/2 12:32,8PSK,287.222,0,·ñ,·ñ,,,NA,,NA
1475,20569.80371,216.849,04N2K1,2016/2/5 12:03,QPSK,157.149,0,·ñ,·ñ,,,NA,,NA
1476,20495.06152,553.003,04N2K1,2016/2/2 13:56,BPSK,524.739,256000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1477,12199.63965,16.885,04N2K1,2016/2/2 12:32,BPSK,19.609,9000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1478,20680.69043,2575.309,04N2K1,2016/2/5 11:42,QPSK,2371.111,0,·ñ,·ñ,,,NA,,NA
1479,11684.31397,1841.062,04N2K1,2016/2/2 4:40,QPSK,2119.251,0,·ñ,·ñ,,,NA,,NA
1480,11934.28223,131.823,04N2K1,2016/2/2 10:45,QPSK,136.529,192000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
1481,20541.14063,465.342,04N2K1,2016/2/5 12:05,QPSK,520.526,0,,,,TPCÂë,2964,,NA
1482,12104.20557,388.278,04N2K1,2016/2/1 13:30,8PSK,407.072,0,·ñ,·ñ,,,NA,,NA
1483,11539.992,65.488,04N2K1,2016/1/26 10:36,,NA,NA,,,,,NA,,NA
1484,19556.63379,15.22,04N2K1,2016/1/7 11:01,SQPSK£¨OQPSK£©,11.33,17000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1485,11513.99512,125.908,04N2K1,2016/2/2 12:32,8PSK,84.519,0,·ñ,·ñ,,,NA,,NA
1486,11540.02769,28.473,04N2K1,2016/1/27 12:13,,NA,NA,,,,,NA,,NA
1487,11906.06348,255.828,04N2K1,2016/1/26 17:55,8PSK,287.287,0,·ñ,·ñ,,,NA,,NA
1488,12181.24805,589.127,04N2K1,2016/2/2 12:32,QPSK,605.88,0,·ñ,·ñ,ÊÇ,,NA,,NA
1489,12171.89795,116.581,04N2K1,2016/1/27 1:42,,0,0,,,,,NA,,NA
1490,12171.88135,86.686,04N2K1,2016/1/27 13:42,,0,0,,,,,NA,,NA
1491,12171.91211,132.269,04N2K1,2016/1/27 7:43,,0,0,,,,,NA,,NA
1492,11929.82495,164.796,04N2K1,2016/1/27 7:34,8PSK,151.704,0,·ñ,·ñ,,,NA,,NA
1493,12115.06787,258.009,04N2K1,2016/2/2 10:46,QPSK,273.064,384000,·ñ,·ñ,,TPCÂë,NA,IBS,NA
1494,20740.00781,490.593,04N2K1,2016/1/30 8:10,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1495,11541.51807,508.144,04N2K1,2016/2/2 12:32,8PSK,707.347,0,·ñ,·ñ,,,NA,,NA
1496,11540.02769,28.473,04N2K1,2016/2/2 12:32,,0,0,,,,,NA,,NA
1497,11691.48926,32.796,04N2K1,2016/2/2 12:32,8PSK,32.398,0,·ñ,·ñ,,,NA,,NA
1498,12096.38807,387.231,04N2K1,2016/1/28 22:53,,0,0,,,,,NA,,NA
1499,11921.64845,169.888,04N2K1,2016/2/2 12:32,,0,0,,,,,NA,,NA
1500,11845.18433,291.065,04N2K1,2016/2/2 12:32,QPSK,305.302,448000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1501,12171.73242,149.513,04N2K1,2016/1/27 18:11,8PSK,139.948,0,·ñ,·ñ,,,NA,,NA
1502,12171.85596,168.16,04N2K1,2016/1/28 4:49,,0,0,,,,,NA,,NA
1503,20736.79883,1972.028,04N2K1,2016/2/2 10:32,,0,0,,,,,NA,,NA
1504,11664.59204,1795.976,04N2K1,2016/2/2 10:42,8PSK,2965.304,0,·ñ,·ñ,,,NA,,NA
1505,11684.0271,1360.401,04N2K1,2016/2/2 10:42,QPSK,2119.251,0,·ñ,·ñ,,,NA,,NA
1506,11684.11157,1440.722,04N2K1,2016/2/2 12:32,QPSK,2119.251,0,·ñ,·ñ,,,NA,,NA
1507,11793.89038,173.362,04N2K1,2016/2/2 12:14,QPSK,217.081,320000,·ñ,·ñ,,TPCÂë,NA,V35,NA
1508,11857.44409,720.642,04N2K1,2016/2/2 12:32,QPSK,785.062,1152000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1509,12045.93091,923.858,04N2K1,2016/2/2 12:32,QPSK,1003.128,1472000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1510,12100.32471,585.391,04N2K1,2016/2/2 12:32,QPSK,436.145,640000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1511,12164.82031,1028.264,04N2K1,2016/2/2 12:17,QPSK,1433.593,2048000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1512,12182.81836,1374.574,04N2K1,2016/2/2 12:32,QPSK,1891.021,0,·ñ,·ñ,,,NA,,NA
1513,11689.57349,1744.551,04N2K1,2016/2/2 12:32,8PSK,1820.455,0,·ñ,·ñ,,,NA,,NA
1514,12170.9375,154.171,04N2K1,2016/2/2 12:32,QPSK,170.665,256000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1515,12171.91016,100.08,04N2K1,2016/2/2 12:32,,0,0,,,,,NA,,NA
1516,11735.60059,661.885,04N2K1,2016/2/2 12:32,,NA,NA,,,,,NA,,NA
1517,11540.06423,28.473,04N2K1,2016/2/2 12:32,,NA,NA,,,,,NA,,NA
1518,12164.85303,1111.072,04N2K1,2016/2/2 12:32,QPSK,1433.593,2048000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1519,20501.05762,5340.502,04N2K1,2016/2/2 16:52,QPSK,892.337,1536000,·ñ,·ñ,,TPCÂë,NA,V35,NA
1520,20740.00488,247.923,04N2K1,2016/2/3 3:38,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1521,20500.6709,11270.602,04N2K1,2016/2/2 19:54,QPSK,892.337,1536000,·ñ,·ñ,,TPCÂë,NA,V35,NA
1522,20500.35254,13314.105,04N2K1,2016/2/4 13:00,QPSK,892.337,1536000,·ñ,·ñ,,TPCÂë,NA,V35,NA
1523,20467.14453,23745.996,04N2K1,2016/2/3 2:00,8PSK,22516.778,0,·ñ,·ñ,,,NA,,NA
1524,20740.00391,205.42,04N2K1,2016/2/5 11:59,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1525,20641.31445,23176.322,04N2K1,2016/2/5 11:59,QPSK,23999.752,0,·ñ,·ñ,,,NA,,NA
1526,20736.67578,21.29,04N2K1,2016/2/5 11:42,,0,0,,,,,NA,,NA
1527,12171.57227,93.897,04N2K1,2016/1/27 18:11,,0,0,,,,,NA,,NA
1528,12035.52881,2888.138,04N2K1,2016/1/28 19:52,,NA,NA,,,,,NA,,NA
1529,12030.43872,48.867,04N2K1,2016/1/28 0:20,,NA,NA,,,,,NA,,NA
1530,11929.3667,142.615,04N2K1,2016/2/2 12:32,8PSK,142.264,0,·ñ,·ñ,,,NA,,NA
1531,12030.43726,44.331,04N2K1,2016/1/30 9:46,,NA,NA,,,,,NA,,NA
1532,11866.32007,302.87,04N2K1,2016/1/28 6:10,QPSK,348.916,512000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1533,12171.80518,82.345,04N2K1,2016/1/28 13:51,,0,0,,,,,NA,,NA
1534,12172.01856,170.001,04N2K1,2016/1/28 6:20,,0,0,,,,,NA,,NA
1535,11789.88452,134.408,04N2K1,2016/1/28 7:39,8PSK,144.723,0,·ñ,·ñ,,,NA,,NA
1536,12167.90088,1432.165,04N2K1,2016/1/28 7:42,QPSK,2206.345,0,·ñ,·ñ,,,NA,,NA
1537,12170.7915,142.312,04N2K1,2016/1/28 7:42,QPSK,170.665,256000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1538,12172.0708,169.352,04N2K1,2016/1/28 16:52,,0,0,,,,,NA,,NA
1539,12107.1919,277.626,04N2K1,2016/1/29 1:55,QPSK,305.302,448000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1540,12030.43701,46.025,04N2K1,2016/1/30 14:16,,NA,NA,,,,,NA,,NA
1541,11735.73853,44.219,04N2K1,2016/1/29 5:03,8PSK,140.536,0,·ñ,·ñ,,,NA,,NA
1542,11889.51196,113.987,04N2K1,2016/2/2 4:42,8PSK,121.362,0,·ñ,·ñ,,,NA,,NA
1543,11929.3457,131.823,04N2K1,2016/1/29 10:58,8PSK,142.264,0,·ñ,·ñ,,,NA,,NA
1544,11851.19263,14.479,04N2K1,2016/2/2 12:32,,0,0,,,,,NA,,NA
1545,12170.29785,83.622,04N2K1,2016/2/2 12:32,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1546,12170.48242,133.783,04N2K1,2016/1/29 15:28,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1547,11788.09692,218.55,04N2K1,2016/2/1 7:32,8PSK,230.223,0,·ñ,·ñ,,,NA,,NA
1548,11735.73901,39.488,04N2K1,2016/1/29 18:35,8PSK,140.536,0,·ñ,·ñ,,,NA,,NA
1549,12185.90088,18.329,04N2K1,2016/1/30 23:09,8PSK,17.573,0,·ñ,·ñ,,,NA,,NA
1550,12170.47656,142.674,04N2K1,2016/1/29 16:58,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1551,12170.57422,148.68,04N2K1,2016/1/29 18:26,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1552,12170.4165,95.375,04N2K1,2016/1/29 18:26,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1553,12170.56494,159.812,04N2K1,2016/1/30 6:38,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1554,12185.90039,17.498,04N2K1,2016/1/29 19:58,8PSK,17.573,0,·ñ,·ñ,,,NA,,NA
1555,12170.45898,167.588,04N2K1,2016/2/2 12:32,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1556,11735.56519,523.891,04N2K1,2016/1/29 21:35,,NA,NA,,,,,NA,,NA
1557,11735.66113,226.401,04N2K1,2016/1/30 2:16,,NA,NA,,,,,NA,,NA
1558,11590.2251,326.328,04N2K1,2016/1/31 1:11,QPSK,365.712,0,·ñ,·ñ,,,NA,,NA
1559,11735.6814,174.788,04N2K1,2016/1/30 3:45,,NA,NA,,,,,NA,,NA
1560,12099.28027,375.548,04N2K1,2016/1/31 22:15,8PSK,411.31,0,·ñ,·ñ,,,NA,,NA
1561,11735.7146,96.893,04N2K1,2016/1/30 6:46,,NA,NA,,,,,NA,,NA
1562,12170.58691,135.216,04N2K1,2016/1/31 8:41,QPSK,85.332,128000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1563,11735.71997,86.684,04N2K1,2016/1/30 9:46,,NA,NA,,,,,NA,,NA
1564,11735.72363,76.763,04N2K1,2016/1/30 11:16,,NA,NA,,,,,NA,,NA
1565,11916.08276,246.148,04N2K1,2016/1/30 12:37,8PSK,287.288,0,·ñ,·ñ,,,NA,,NA
1566,11849.89697,252.894,04N2K1,2016/1/30 15:36,8PSK,275.207,0,·ñ,·ñ,,,NA,,NA
1567,12030.43677,45.326,04N2K1,2016/2/2 12:24,,0,0,,,,,NA,,NA
1568,20691.69043,480.717,04N2K1,2016/1/7 11:01,8PSK,458.881,0,·ñ,·ñ,,,NA,,NA
1569,11938.46069,452.908,04N2K1,2016/1/17 5:35,QPSK,546.129,768000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,IBS,NA
1570,11932.91431,101.494,04N2K1,2016/1/15 21:01,8PSK,151.704,0,·ñ,·ñ,,,NA,,NA
1571,12023.29077,39.006,04N2K1,2016/1/15 22:28,QPSK,42.666,64000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1572,11924.35913,150.911,04N2K1,2016/2/2 9:16,QPSK,76.053,0,·ñ,·ñ,,,NA,,NA
1573,11826.03149,12858.934,04N2K1,2016/2/2 6:18,QPSK,10230.056,0,·ñ,·ñ,,,NA,,NA
1574,19526.6582,81.503,04N2K1,2016/1/7 11:01,BPSK,74.83,0,·ñ,·ñ,,,NA,,NA
1575,19526.44238,156.178,04N2K1,2016/1/7 11:01,BPSK,80.807,0,·ñ,·ñ,,,NA,,NA
1576,20618.00586,15.216,04N2K1,2016/1/16 20:40,QPSK,15.302,0,·ñ,·ñ,,,NA,,NA
1577,12171.69678,92.362,04N2K1,2016/1/16 4:37,8PSK,159.936,0,·ñ,·ñ,,,NA,,NA
1578,20566.99707,273.796,04N2K1,2016/1/25 15:02,8PSK,357.844,0,·ñ,·ñ,,,NA,,NA
1579,20539.89063,66.816,04N2K1,2016/1/16 10:28,QPSK,50.02,0,·ñ,·ñ,,,NA,,NA
1580,19615.82227,62.264,04N2K1,2016/1/7 11:01,8PSK,49.27,0,·ñ,·ñ,,,NA,,NA
1581,12171.37012,98.977,04N2K1,2016/1/17 17:25,QPSK,96.625,0,·ñ,·ñ,,,NA,,NA
1582,19548.40039,30.04,04N2K1,2016/1/7 11:01,QPSK,16.809,0,·ñ,·ñ,,,NA,,NA
1583,12099.34473,255.14,04N2K1,2016/1/22 20:54,8PSK,411.31,0,·ñ,·ñ,,,NA,,NA
1584,12116.42041,581.695,04N2K1,2016/2/1 8:58,8PSK,697.833,0,·ñ,·ñ,,,NA,,NA
1585,11931.62866,154.151,04N2K1,2016/1/17 23:16,,0,0,,,,,NA,,NA
1586,20565.73535,553.006,04N2K1,2016/1/22 15:03,8PSK,215.612,0,·ñ,·ñ,,,NA,,NA
1587,20618.00586,15.216,04N2K1,2016/1/18 5:17,QPSK,14.031,0,·ñ,·ñ,,,NA,,NA
1588,20588.65038,246.765,04N2K1,2016/1/21 22:30,8PSK,280.783,0,·ñ,·ñ,,,NA,,NA
1589,20554.50845,256.256,04N2K1,2016/1/18 14:10,8PSK,281.134,0,·ñ,·ñ,,,NA,,NA
1590,20539.89063,66.816,04N2K1,2016/1/18 12:42,QPSK,43.226,0,·ñ,·ñ,,,NA,,NA
1591,11751.93823,699,04N2K1,2016/2/2 12:32,16QAM,767.987,0,·ñ,·ñ,,,NA,,NA
1592,11795.34253,234.786,04N2K1,2016/1/22 5:57,QPSK,259.996,390000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1593,11772.50464,236.294,04N2K1,2016/2/2 4:40,QPSK,260,390000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1594,11793.89722,189.271,04N2K1,2016/1/18 16:57,QPSK,217.081,320000,·ñ,·ñ,,TPCÂë,NA,V35,NA
1595,12068.92358,134.826,04N2K1,2016/1/30 5:08,8PSK,145.382,0,·ñ,·ñ,,,NA,,NA
1596,11943.75147,174.779,04N2K1,2016/1/19 13:48,BPSK,178.653,0,·ñ,·ñ,,,NA,,NA
1597,12171.65674,126.065,04N2K1,2016/1/19 3:37,QPSK,127.37,0,·ñ,·ñ,,,NA,,NA
1598,12073.00464,460.507,04N2K1,2016/1/18 22:53,8PSK,640.572,0,·ñ,·ñ,,,NA,,NA
1599,20566.2041,254.932,04N2K1,2016/1/19 6:33,8PSK,278.131,0,·ñ,·ñ,,,NA,,NA
1600,11699.9856,29.072,04N2K1,2016/1/24 22:19,BPSK,15.496,7000,·ñ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1601,20576.60547,259.849,04N2K1,2016/1/19 15:23,QPSK,210.502,0,·ñ,·ñ,,,NA,,NA
1602,12010.49219,14.408,04N2K1,2016/2/2 12:32,,0,0,,,,,NA,,NA
1603,12178.17695,76.877,04N2K1,2016/2/2 12:32,,0,0,,,,,NA,,NA
1604,12113.19775,14.903,04N2K1,2016/2/2 12:32,,21.21,0,,,,,NA,,NA
1605,11735.65112,402.464,04N2K1,2016/1/31 5:48,,NA,NA,,,,,NA,,NA
1606,11735.61108,603.469,04N2K1,2016/2/2 1:51,,NA,NA,,,,,NA,,NA
1607,11735.62329,536.13,04N2K1,2016/1/31 2:48,,NA,NA,,,,,NA,,NA
1608,11735.64526,465.335,04N2K1,2016/2/1 21:10,,NA,NA,,,,,NA,,NA
1609,12127.49609,6056.518,04N2K1,2016/1/31 7:19,,NA,NA,,,,,NA,,NA
1610,11772.87915,166.946,04N2K1,2016/2/1 5:54,8PSK,173.332,0,·ñ,·ñ,,,NA,,NA
1611,11948.823,238.921,04N2K1,2016/1/31 10:11,QPSK,261.687,384000,·ñ,·ñ,,TPCÂë,NA,V35,NA
1612,12179.09668,149.226,04N2K1,2016/1/31 11:42,QPSK,146.284,256000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1613,20586.65723,142.196,04N2K1,2016/1/31 11:48,QPSK,268.799,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1614,11735.68994,244.816,04N2K1,2016/2/1 18:09,,NA,NA,,,,,NA,,NA
1615,11735.70361,197.511,04N2K1,2016/1/31 13:20,,NA,NA,,,,,NA,,NA
1616,20586.66895,57.374,04N2K1,2016/1/31 16:19,QPSK,268.799,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1617,20586.66992,41.11,04N2K1,2016/1/31 17:50,QPSK,268.799,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1618,20586.6709,26.9,04N2K1,2016/1/31 23:52,QPSK,268.799,384000,·ñ,·ñ,,TPCÂë,NA,"12,9,3,2,0",NA
1619,20740.00586,402.24,04N2K1,2016/2/1 2:58,QPSK,1215.989,1216000,ÊÇ,·ñ,,·ÇÏµÍ³¾í»ýÂë,NA,V35,NA
1620,11735.73242,70.41,04N2K1,2016/1/31 23:54,,NA,NA,,,,,NA,,NA
1621,11735.73584,49.727,04N2K1,2016/2/1 7:35,,NA,NA,,,,,NA,,NA
1622,11735.73633,46.03,04N2K1,2016/2/1 9:05,,NA,NA,,,,,NA,,NA
1623,11826.80444,10460.2,04N2K1,2016/2/1 10:31,QPSK,10230.056,0,·ñ,·ñ,,,NA,,NA
